as,pfx_count
49123,1
25425,1
49128,1
49139,1
49141,1
49197,1
49200,1
49616,1
49213,1
49224,1
49212,1
49306,1
49672,1
49246,1
203717,1
49303,1
49308,1
57783,1
49270,1
42057,1
49279,1
196772,1
49328,1
49294,1
49407,1
196765,1
49364,1
49390,1
49355,1
56948,1
58227,1
49379,1
42734,1
49525,1
49555,1
196785,1
49428,1
196790,1
49446,1
49452,1
57689,1
49523,1
49520,1
49552,1
49564,1
48436,1
61188,1
49644,1
49591,1
49595,1
49611,1
49622,1
49047,1
49660,1
39634,1
49636,1
196633,1
198565,1
12341,1
8380,1
15664,1
30839,1
49662,1
49802,1
8454,1
12342,1
49667,1
49998,1
20611,1
41060,1
207284,1
44104,1
196677,1
196716,1
34085,1
42791,1
33998,1
35060,1
15741,1
39317,1
49799,1
39928,1
40989,1
41758,1
196702,1
49670,1
49730,1
8962,1
49691,1
49710,1
49712,1
49731,1
49739,1
204061,1
59594,1
49812,1
196668,1
197680,1
13281,1
49822,1
196707,1
196780,1
44730,1
196667,1
49843,1
209120,1
50783,1
49380,1
49427,1
49513,1
49080,1
49411,1
210119,1
210327,1
205172,1
205667,1
49527,1
49557,1
49589,1
205530,1
48947,1
{6939,25082,50581},1
60705,1
196685,1
196698,1
196688,1
49722,1
49741,1
50893,1
47922,1
197020,1
197022,1
51047,1
50976,1
196899,1
50912,1
206267,1
199040,1
196893,1
50951,1
50945,1
197044,1
12583,1
51232,1
50974,1
50988,1
51594,1
197052,1
206707,1
58213,1
50984,1
201827,1
50991,1
50502,1
196912,1
51005,1
25594,1
31702,1
197067,1
47099,1
197084,1
202185,1
51087,1
51067,1
51117,1
51081,1
51065,1
51071,1
62344,1
61117,1
197104,1
51094,1
51096,1
51166,1
197109,1
51108,1
197111,1
51122,1
51181,1
51141,1
31704,1
51157,1
197055,1
51165,1
51160,1
51179,1
51183,1
198014,1
51193,1
51195,1
197130,1
197135,1
51208,1
51256,1
197224,1
51231,1
51237,1
51240,1
51244,1
197198,1
51253,1
198108,1
197005,1
31447,1
51385,1
199209,1
51296,1
51680,1
51419,1
197134,1
197153,1
197255,1
197681,1
51599,1
51518,1
51516,1
51521,1
49241,1
51565,1
51398,1
197365,1
51414,1
39818,1
51434,1
197230,1
51471,1
51435,1
197232,1
197702,1
49504,1
197306,1
51493,1
197238,1
51443,1
51455,1
197488,1
51564,1
51450,1
51459,1
62378,1
197258,1
51475,1
197257,1
51480,1
197276,1
51476,1
51494,1
197278,1
51506,1
25378,1
197265,1
197086,1
51467,1
51508,1
51513,1
197273,1
197270,1
197266,1
197379,1
57693,1
51536,1
51533,1
213172,1
197279,1
51537,1
44990,1
51743,1
51573,1
51202,1
51226,1
213157,1
196986,1
9131,1
51250,1
213139,1
197162,1
198001,1
51272,1
51291,1
197552,1
51371,1
51382,1
42074,1
51424,1
51652,1
197313,1
51726,1
51715,1
51672,1
51853,1
197559,1
51633,1
51627,1
51639,1
61983,1
51750,1
51651,1
51654,1
51661,1
51667,1
51673,1
51893,1
197321,1
51688,1
197374,1
197368,1
197323,1
51689,1
197386,1
51766,1
197215,1
56657,1
51700,1
51719,1
51694,1
197327,1
61322,1
197357,1
51729,1
51753,1
197346,1
51712,1
51772,1
52158,1
51723,1
51735,1
51732,1
51888,1
51746,1
51767,1
197489,1
51770,1
211920,1
51817,1
51794,1
51774,1
51816,1
51789,1
212030,1
51802,1
197391,1
51808,1
51823,1
197429,1
51882,1
51851,1
197211,1
51850,1
51846,1
51838,1
51858,1
51912,1
51869,1
51926,1
51877,1
31466,1
51879,1
51884,1
212337,1
52047,1
51915,1
51911,1
51924,1
197461,1
59528,1
197436,1
51959,1
51954,1
47247,1
56678,1
5032,1
52024,1
51998,1
51965,1
51981,1
51971,1
51995,1
52090,1
197463,1
212537,1
56332,1
197514,1
212631,1
52034,1
201355,1
52032,1
51635,1
51668,1
51686,1
51831,1
51716,1
51727,1
59541,1
21205,1
58108,1
197410,1
59700,1
197459,1
51963,1
13094,1
52010,1
52028,1
197490,1
52072,1
29293,1
52120,1
51866,1
56415,1
211608,1
43113,1
51976,1
51979,1
51986,1
52078,1
52124,1
52062,1
197502,1
52153,1
208005,1
9164,1
52208,1
52190,1
51739,1
50913,1
197538,1
199084,1
197527,1
197507,1
52168,1
207380,1
52172,1
197526,1
48256,1
197544,1
52198,1
52197,1
48856,1
197536,1
197551,1
56863,1
197534,1
52217,1
48772,1
52211,1
197012,1
197093,1
199381,1
197548,1
2115,1
41591,1
197337,1
197048,1
196762,1
196837,1
197656,1
199968,1
197187,1
197241,1
50931,1
50861,1
56358,1
197700,1
56362,1
197578,1
198264,1
9078,1
197302,1
56409,1
197593,1
56408,1
198241,1
56428,1
56545,1
56425,1
201663,1
57453,1
200098,1
56432,1
56455,1
56445,1
51885,1
197597,1
56452,1
56454,1
34717,1
56470,1
57414,1
56481,1
56483,1
56492,1
56743,1
197627,1
56499,1
56506,1
56502,1
197655,1
56508,1
197635,1
56505,1
197642,1
56524,1
56530,1
56557,1
57955,1
197599,1
35275,1
56543,1
12785,1
56558,1
56556,1
9001,1
9130,1
197668,1
48415,1
52170,1
52171,1
52178,1
60562,1
50895,1
197169,1
197105,1
197253,1
197576,1
52205,1
197566,1
51463,1
197567,1
56416,1
197632,1
56413,1
56752,1
56436,1
207620,1
197611,1
52166,1
56525,1
56493,1
56536,1
47560,1
42537,1
197679,1
29397,1
198450,1
56576,1
212218,1
52206,1
52222,1
210038,1
48477,1
200349,1
200637,1
213258,1
197115,1
197263,1
202800,1
12567,1
56353,1
197572,1
56399,1
56401,1
56597,1
197613,1
197716,1
56649,1
56620,1
197747,1
207275,1
60842,1
198307,1
197839,1
34405,1
56658,1
20772,1
197124,1
61971,1
57160,1
197813,1
197777,1
16163,1
56692,1
197772,1
197773,1
56691,1
197783,1
56763,1
56756,1
56705,1
45039,1
197778,1
58166,1
204766,1
197780,1
57162,1
197791,1
57145,1
56713,1
56717,1
57125,1
56719,1
197801,1
56721,1
56725,1
197796,1
60553,1
48384,1
56751,1
197935,1
197154,1
56750,1
198103,1
197881,1
56772,1
198921,1
197836,1
56770,1
56785,1
56783,1
57177,1
197828,1
56793,1
197824,1
56929,1
213385,1
56792,1
56794,1
197840,1
56827,1
197857,1
15575,1
56811,1
56826,1
197776,1
56838,1
203313,1
61289,1
56847,1
197854,1
56853,1
197873,1
9016,1
61216,1
56874,1
56866,1
57215,1
39856,1
56880,1
197916,1
208542,1
56916,1
56904,1
197878,1
197877,1
56930,1
196788,1
56907,1
56915,1
39763,1
205391,1
197341,1
57018,1
56896,1
198030,1
56955,1
56914,1
62433,1
57149,1
30948,1
56936,1
197894,1
44001,1
56954,1
57234,1
56935,1
39031,1
5473,1
197910,1
56944,1
57591,1
197905,1
56968,1
56959,1
197906,1
197666,1
15730,1
197918,1
56982,1
197665,1
56991,1
56988,1
56978,1
208053,1
56886,1
57003,1
56996,1
197928,1
57001,1
207521,1
198094,1
197930,1
57006,1
57440,1
51292,1
57025,1
50811,1
57051,1
197934,1
198051,1
196666,1
57035,1
57115,1
57047,1
197941,1
197939,1
57046,1
197947,1
51397,1
197948,1
57058,1
57071,1
197952,1
197955,1
198049,1
57556,1
57255,1
57092,1
57089,1
57109,1
197958,1
57108,1
57105,1
198019,1
8917,1
61410,1
57116,1
197967,1
57120,1
197604,1
57122,1
48338,1
57126,1
15643,1
57159,1
197976,1
57142,1
57153,1
198224,1
198278,1
48321,1
197977,1
60336,1
198158,1
57281,1
57285,1
198048,1
198069,1
15624,1
198106,1
198067,1
57312,1
198098,1
198072,1
57323,1
57322,1
198074,1
197865,1
34664,1
8279,1
57341,1
197875,1
204835,1
57339,1
57343,1
198109,1
44779,1
212126,1
57349,1
198117,1
198126,1
57360,1
57358,1
198124,1
198131,1
200893,1
57480,1
57442,1
57445,1
198176,1
12058,1
198195,1
198190,1
198197,1
57482,1
57488,1
49149,1
198212,1
57519,1
198207,1
198214,1
39413,1
41388,1
202541,1
198238,1
57525,1
47424,1
198261,1
198237,1
57538,1
16100,1
198245,1
198253,1
57553,1
57557,1
198255,1
57561,1
198334,1
42223,1
57569,1
198281,1
198273,1
198639,1
57582,1
57572,1
57593,1
57586,1
57589,1
198358,1
57885,1
57584,1
57594,1
57600,1
198300,1
57599,1
197950,1
60335,1
57462,1
57605,1
60828,1
198314,1
49087,1
198329,1
57623,1
57876,1
21124,1
35318,1
57627,1
203768,1
31559,1
39585,1
198376,1
198348,1
57637,1
56937,1
57638,1
34491,1
198359,1
198367,1
206349,1
198083,1
57726,1
57820,1
2585,1
33974,1
198445,1
49258,1
57749,1
198438,1
198437,1
51252,1
210126,1
57784,1
198443,1
198447,1
198874,1
198457,1
213398,1
204360,1
209430,1
57759,1
57766,1
57797,1
57857,1
57787,1
57788,1
198472,1
16005,1
198470,1
59393,1
57805,1
35835,1
57806,1
205772,1
212192,1
39922,1
198503,1
57813,1
61039,1
198492,1
198495,1
57828,1
198515,1
198613,1
34495,1
57838,1
57854,1
198512,1
198509,1
57875,1
198546,1
198530,1
198532,1
57904,1
198534,1
42987,1
212442,1
47357,1
57892,1
57923,1
57897,1
57887,1
198560,1
57899,1
198891,1
198566,1
57975,1
57941,1
57940,1
198574,1
57924,1
59768,1
57946,1
57947,1
198581,1
59685,1
198633,1
35490,1
47703,1
57934,1
57945,1
198817,1
198716,1
57937,1
198665,1
198593,1
57949,1
57953,1
57962,1
57956,1
58064,1
34293,1
198600,1
57973,1
198646,1
60219,1
198606,1
57995,1
57983,1
42419,1
57441,1
58034,1
57985,1
198798,1
58006,1
212750,1
58017,1
58007,1
198327,1
198640,1
58035,1
198628,1
58008,1
61436,1
58000,1
58004,1
58086,1
198637,1
197607,1
29251,1
198645,1
199379,1
44755,1
58021,1
198670,1
58032,1
43224,1
50578,1
198695,1
58077,1
43011,1
203422,1
58066,1
198693,1
198677,1
198674,1
198683,1
198684,1
198688,1
60195,1
58090,1
58103,1
50707,1
198765,1
198449,1
56744,1
3201,1
3173,1
207526,1
198742,1
47486,1
3179,1
198746,1
198744,1
58178,1
58135,1
58118,1
59563,1
198771,1
58125,1
199090,1
41074,1
198980,1
198790,1
198808,1
213095,1
58147,1
198782,1
59585,1
58164,1
58221,1
58149,1
58225,1
198788,1
198801,1
58163,1
58162,1
198806,1
58172,1
58190,1
198826,1
211848,1
212204,1
198809,1
58284,1
58170,1
60418,1
58228,1
198811,1
58184,1
58179,1
58187,1
59556,1
58195,1
58194,1
208868,1
198927,1
198832,1
58241,1
58204,1
198858,1
198835,1
58240,1
198845,1
199038,1
198841,1
50659,1
198863,1
57176,1
198873,1
57377,1
198876,1
198880,1
199012,1
58278,1
8363,1
198888,1
198915,1
58283,1
199214,1
198897,1
198901,1
198899,1
198900,1
198914,1
52128,1
198910,1
58295,1
58301,1
200442,1
59461,1
59468,1
59394,1
198955,1
59420,1
198705,1
199014,1
59400,1
59401,1
59416,1
59465,1
198982,1
59421,1
198987,1
199016,1
198999,1
44505,1
42119,1
59442,1
199010,1
198664,1
199007,1
59452,1
199022,1
59454,1
199013,1
199649,1
16320,1
207177,1
202943,1
199119,1
199069,1
59531,1
58126,1
199147,1
199076,1
198179,1
198091,1
59571,1
212285,1
212489,1
59548,1
59553,1
59573,1
59567,1
59593,1
59636,1
199127,1
31503,1
59604,1
199131,1
197375,1
28825,1
198122,1
199638,1
199663,1
199141,1
41131,1
204699,1
59614,1
59618,1
199144,1
199149,1
198686,1
30891,1
209596,1
39342,1
52223,1
51196,1
199526,1
199151,1
199153,1
199582,1
60272,1
198133,1
59648,1
199049,1
209221,1
59635,1
200066,1
196741,1
59641,1
198865,1
199179,1
59663,1
62232,1
62315,1
61179,1
61243,1
59694,1
62065,1
209926,1
209369,1
8854,1
209954,1
209922,1
44442,1
44276,1
44298,1
48052,1
47949,1
44465,1
44766,1
51206,1
51575,1
204304,1
207107,1
199769,1
44765,1
202122,1
208119,1
51268,1
35270,1
56684,1
209211,1
49031,1
44866,1
213219,1
199263,1
209166,1
207597,1
203843,1
35351,1
213117,1
209217,1
35279,1
209240,1
35241,1
398108,1
62112,1
59650,1
201192,1
210082,1
60296,1
{31167},1
200616,1
207918,1
210024,1
56371,1
61321,1
3187,1
62411,1
209852,1
209067,1
209074,1
209179,1
209213,1
209248,1
209668,1
209229,1
207677,1
205282,1
212333,1
212480,1
200679,1
48601,1
209679,1
202990,1
208461,1
60722,1
47968,1
42097,1
209099,1
199534,1
199281,1
44868,1
207361,1
44447,1
59696,1
44561,1
44767,1
47446,1
44613,1
44711,1
44701,1
43679,1
44785,1
205937,1
44275,1
3285,1
210019,1
47619,1
56615,1
61334,1
12356,1
51102,1
48808,1
59878,1
61278,1
48999,1
50660,1
57180,1
51832,1
49298,1
58337,1
60100,1
50816,1
198860,1
56920,1
50686,1
202324,1
61235,1
210153,1
49526,1
35587,1
50934,1
56742,1
56906,1
213375,1
47370,1
206395,1
204822,1
204477,1
201819,1
212947,1
44139,1
60956,1
47963,1
199774,1
202061,1
47549,1
29035,1
59552,1
59430,1
200123,1
62447,1
213182,1
207896,1
41301,1
49682,1
25015,1
62150,1
61965,1
61989,1
59762,1
212006,1
208038,1
50043,1
212432,1
62327,1
62309,1
39667,1
41102,1
41119,1
39631,1
9058,1
212303,1
8850,1
207340,1
208876,1
20536,1
60603,1
62330,1
208796,1
59718,1
207499,1
61433,1
58047,1
59826,1
59825,1
52114,1
204722,1
61371,1
57369,1
61249,1
61277,1
44200,1
212118,1
61123,1
211570,1
204336,1
208605,1
50400,1
16227,1
212392,1
47871,1
35269,1
49150,1
57691,1
44782,1
47997,1
213111,1
207418,1
209059,1
199560,1
213175,1
200687,1
213133,1
57559,1
199320,1
34527,1
43960,1
42933,1
211616,1
47620,1
48027,1
207258,1
45047,1
29000,1
213278,1
212840,1
60231,1
28937,1
199102,1
211863,1
47188,1
8318,1
47222,1
47355,1
51760,1
201461,1
47419,1
204713,1
209313,1
197705,1
41844,1
197106,1
41612,1
201488,1
204098,1
201104,1
203666,1
49060,1
48826,1
49211,1
205133,1
203539,1
200489,1
206845,1
212199,1
202428,1
212197,1
47881,1
202696,1
62453,1
47807,1
12783,1
48154,1
201555,1
48543,1
48050,1
212682,1
48977,1
48423,1
199202,1
48042,1
59831,1
21372,1
48187,1
48139,1
47821,1
205178,1
57415,1
204289,1
207690,1
{6939,29491,35297,49720},1
199317,1
60290,1
204255,1
48315,1
199395,1
27561,1
206542,1
60292,1
209676,1
48697,1
48994,1
57039,1
201477,1
35667,1
207706,1
207621,1
207261,1
57100,1
204455,1
197837,1
197892,1
212182,1
48279,1
48458,1
60701,1
57463,1
48368,1
61163,1
212015,1
211806,1
212275,1
213146,1
50990,1
34415,1
202744,1
206162,1
52189,1
52202,1
206531,1
213055,1
212527,1
212383,1
212719,1
48221,1
35823,1
48319,1
200985,1
212757,1
48462,1
41841,1
196648,1
207493,1
207492,1
207379,1
207453,1
51036,1
48100,1
48365,1
48379,1
39893,1
207819,1
49330,1
207826,1
57765,1
199363,1
201936,1
48249,1
48850,1
201054,1
49255,1
48472,1
48580,1
209115,1
199431,1
48532,1
209629,1
205808,1
8734,1
50431,1
197236,1
3279,1
48277,1
48118,1
208941,1
42146,1
43049,1
209458,1
47463,1
49430,1
209398,1
45001,1
48184,1
201147,1
48511,1
51495,1
51340,1
62108,1
62091,1
206326,1
207397,1
204752,1
60108,1
41932,1
204674,1
212206,1
60464,1
202969,1
60442,1
60313,1
200400,1
204485,1
206684,1
59788,1
62443,1
209918,1
8451,1
62339,1
47845,1
41773,1
3229,1
49168,1
47552,1
49170,1
57328,1
60635,1
206424,1
205754,1
201302,1
62372,1
196801,1
60192,1
56782,1
202842,1
48812,1
48864,1
44556,1
201514,1
198138,1
199561,1
60642,1
197081,1
49026,1
43678,1
47713,1
44158,1
61434,1
38922,1
209802,1
197168,1
198226,1
211759,1
35583,1
265850,1
41017,1
205874,1
203599,1
199778,1
49987,1
44617,1
62457,1
61264,1
61120,1
42672,1
62152,1
51449,1
201496,1
206887,1
209682,1
209001,1
213314,1
209610,1
51156,1
49066,1
8305,1
196681,1
44742,1
59537,1
40434,1
26117,1
397426,1
394416,1
47086,1
2735,1
20425,1
7253,1
397549,1
11949,1
396247,1
396538,1
27414,1
26489,1
36736,1
32670,1
26219,1
46283,1
11505,1
15037,1
393389,1
394810,1
395066,1
53326,1
46881,1
40322,1
397352,1
63387,1
17297,1
393652,1
14945,1
46607,1
16428,1
396383,1
32871,1
27394,1
20261,1
25918,1
54974,1
10883,1
398138,1
11425,1
398483,1
212597,1
394693,1
398935,1
40905,1
46249,1
53372,1
396179,1
47025,1
12077,1
46603,1
35869,1
397317,1
46518,1
26732,1
131117,1
131118,1
38508,1
46025,1
136108,1
138138,1
54890,1
136041,1
132070,1
132856,1
328589,1
37012,1
328646,1
328572,1
328690,1
328636,1
328548,1
328611,1
328583,1
328569,1
328565,1
328591,1
328558,1
328538,1
328544,1
328552,1
328524,1
328574,1
328561,1
328518,1
328529,1
328516,1
328530,1
328553,1
328514,1
328495,1
328498,1
328493,1
328473,1
328460,1
328450,1
328705,1
328477,1
328432,1
328434,1
328478,1
328496,1
328504,1
328433,1
328462,1
328448,1
328447,1
328466,1
328435,1
328431,1
328476,1
328430,1
328484,1
328445,1
328517,1
328494,1
328513,1
328465,1
328457,1
328456,1
328414,1
328407,1
328222,1
328444,1
328419,1
328429,1
328397,1
328388,1
328385,1
328382,1
328420,1
328403,1
328401,1
328367,1
328371,1
328361,1
328774,1
328362,1
328347,1
328348,1
328370,1
328392,1
328353,1
328408,1
328372,1
328352,1
328369,1
328351,1
328323,1
328394,1
328122,1
328332,1
328313,1
328297,1
328305,1
328302,1
140595,1
328287,1
328307,1
328292,1
328308,1
328282,1
328617,1
328275,1
328295,1
328300,1
328260,1
328293,1
328817,1
328829,1
328805,1
328808,1
328812,1
328811,1
328795,1
328789,1
328792,1
328791,1
328784,1
328781,1
328775,1
328768,1
328764,1
328744,1
328730,1
328750,1
328722,1
328760,1
328712,1
328708,1
328724,1
328721,1
328755,1
328749,1
328746,1
328725,1
328719,1
328735,1
328707,1
328693,1
328769,1
328752,1
328765,1
328727,1
328661,1
328673,1
328658,1
328670,1
328669,1
328695,1
328666,1
328676,1
328659,1
328656,1
328647,1
328762,1
328738,1
328649,1
328694,1
39896,1
328639,1
328726,1
328643,1
328627,1
328612,1
328654,1
328634,1
328629,1
37659,1
56238,1
56074,1
131315,1
131318,1
131474,1
56252,1
58422,1
132027,1
132033,1
134778,1
58456,1
55894,1
132467,1
131347,1
132144,1
132150,1
132172,1
132193,1
131112,1
132682,1
12740,1
56183,1
131369,1
131354,1
131697,1
59135,1
55973,1
131703,1
131355,1
132242,1
64059,1
58602,1
58876,1
58617,1
9951,1
134627,1
131361,1
132305,1
133401,1
131446,1
131294,1
131787,1
9235,1
58430,1
64045,1
58390,1
58391,1
58446,1
132066,1
132272,1
58613,1
131723,1
131726,1
132330,1
132334,1
132338,1
134941,1
132339,1
134799,1
58609,1
132278,1
131721,1
56171,1
136560,1
140890,1
58645,1
132349,1
58685,1
132282,1
132284,1
58625,1
134632,1
58677,1
132360,1
132361,1
58742,1
58690,1
132378,1
136469,1
131737,1
132594,1
135794,1
132562,1
132611,1
132613,1
132620,1
131781,1
132616,1
58654,1
131786,1
58875,1
58817,1
132713,1
132217,1
132703,1
132706,1
132638,1
132702,1
134801,1
133306,1
135304,1
58726,1
131218,1
132448,1
132441,1
140708,1
58428,1
58429,1
55966,1
132173,1
134818,1
18166,1
58403,1
132094,1
58464,1
58465,1
18394,1
58545,1
58914,1
59072,1
58920,1
132862,1
132246,1
132662,1
132667,1
132891,1
132878,1
132677,1
58958,1
132887,1
131385,1
132911,1
139306,1
132902,1
134827,1
132102,1
58479,1
134178,1
56281,1
132858,1
56260,1
58371,1
58406,1
58442,1
132419,1
132472,1
63498,1
58737,1
132473,1
131757,1
131379,1
131372,1
131754,1
132502,1
134252,1
63884,1
134524,1
133364,1
133274,1
133273,1
131170,1
131226,1
134167,1
134217,1
63846,1
133636,1
63503,1
133729,1
133552,1
63504,1
63506,1
133751,1
139785,1
133703,1
137117,1
63511,1
63843,1
133644,1
63941,1
134416,1
63848,1
134414,1
133785,1
140141,1
133793,1
134504,1
133863,1
133581,1
63915,1
63922,1
133870,1
133926,1
133900,1
133650,1
134122,1
133895,1
133298,1
133901,1
133710,1
133804,1
133912,1
133918,1
63860,1
133805,1
133999,1
63935,1
63861,1
133935,1
59049,1
133940,1
133942,1
63938,1
59110,1
133723,1
134066,1
133992,1
134070,1
134075,1
139432,1
140680,1
134081,1
131433,1
133816,1
63964,1
9633,1
134082,1
134115,1
140411,1
38516,1
63876,1
134129,1
133990,1
134127,1
134018,1
134131,1
63877,1
134332,1
63879,1
139352,1
137268,1
141888,1
134142,1
137168,1
63971,1
136073,1
63974,1
134024,1
133824,1
134163,1
134161,1
134164,1
133825,1
134133,1
134030,1
134171,1
131430,1
134057,1
134179,1
134183,1
134188,1
134050,1
134203,1
133832,1
134214,1
133835,1
134225,1
131903,1
45971,1
38687,1
55302,1
131595,1
134235,1
134239,1
135729,1
134245,1
134691,1
63580,1
134363,1
133305,1
134367,1
134310,1
64002,1
134376,1
132861,1
135531,1
135456,1
135548,1
135552,1
132822,1
135595,1
135592,1
135454,1
131910,1
135601,1
135730,1
131219,1
131240,1
131230,1
135455,1
131282,1
131286,1
131290,1
4801,1
131295,1
131312,1
131465,1
131891,1
132030,1
132044,1
132089,1
135463,1
134262,1
10112,1
132219,1
135764,1
132386,1
46022,1
132218,1
135709,1
132248,1
132256,1
63757,1
63615,1
132327,1
132401,1
132416,1
132424,1
132443,1
132498,1
132528,1
133523,1
132544,1
132626,1
132735,1
134729,1
135695,1
135716,1
63759,1
132812,1
135487,1
135757,1
132908,1
133068,1
133149,1
135476,1
135838,1
59057,1
133386,1
135475,1
63762,1
133496,1
133483,1
64310,1
133622,1
135481,1
136136,1
133889,1
133958,1
133040,1
135483,1
135625,1
135626,1
135627,1
133988,1
135639,1
135643,1
137837,1
135652,1
136056,1
135655,1
135485,1
134784,1
64309,1
135672,1
135809,1
135857,1
131237,1
137002,1
135878,1
64303,1
135853,1
135890,1
135892,1
135875,1
135897,1
135898,1
64305,1
64308,1
136005,1
133277,1
140728,1
136232,1
136015,1
136016,1
136023,1
136036,1
136037,1
59197,1
136028,1
133250,1
136053,1
132409,1
134725,1
132430,1
136152,1
136135,1
136140,1
63722,1
132407,1
136118,1
136144,1
136149,1
139764,1
136151,1
136241,1
136242,1
136071,1
133645,1
136058,1
136062,1
136172,1
133792,1
138963,1
136206,1
136179,1
136183,1
136063,1
137071,1
136203,1
136261,1
135835,1
136211,1
136091,1
135828,1
135833,1
135825,1
136216,1
136223,1
136226,1
64316,1
136234,1
131913,1
136279,1
136245,1
136084,1
135832,1
139319,1
131732,1
136077,1
136260,1
136264,1
136269,1
58860,1
136386,1
136385,1
136388,1
135105,1
135634,1
136414,1
138299,1
136424,1
45405,1
136339,1
136427,1
136539,1
136087,1
136431,1
134826,1
136309,1
18172,1
136338,1
136616,1
134942,1
136447,1
136456,1
136090,1
135187,1
136471,1
136096,1
136115,1
18359,1
136490,1
136499,1
136304,1
131503,1
136503,1
135917,1
136680,1
136935,1
136104,1
136299,1
134311,1
136524,1
137589,1
132582,1
136536,1
136913,1
131134,1
136549,1
136537,1
136109,1
136551,1
135565,1
136679,1
136553,1
136344,1
136110,1
136571,1
136346,1
136575,1
136592,1
136596,1
136595,1
136602,1
136353,1
136609,1
131577,1
132723,1
136128,1
136120,1
132691,1
136730,1
131519,1
136731,1
136741,1
136711,1
136125,1
136760,1
134349,1
17985,1
136662,1
136580,1
136764,1
136803,1
136666,1
136770,1
136774,1
136788,1
136683,1
136833,1
136829,1
136655,1
136656,1
136818,1
136819,1
141677,1
136831,1
136890,1
133196,1
134093,1
136894,1
136895,1
136130,1
136129,1
136702,1
132855,1
132836,1
136904,1
136828,1
136822,1
133728,1
136911,1
135921,1
131374,1
136625,1
131530,1
136827,1
136912,1
136839,1
136920,1
136926,1
136921,1
136924,1
136925,1
131609,1
136934,1
136690,1
136936,1
136649,1
136667,1
136948,1
135924,1
136954,1
136953,1
136834,1
136836,1
137014,1
132371,1
134901,1
136844,1
136983,1
136715,1
137077,1
135927,1
136980,1
136982,1
136843,1
134182,1
135860,1
136669,1
137006,1
136722,1
135466,1
58459,1
136849,1
137013,1
137016,1
136710,1
137887,1
136850,1
136701,1
137025,1
137028,1
137032,1
137039,1
137044,1
136862,1
138176,1
136708,1
136858,1
137056,1
137058,1
137258,1
136675,1
137073,1
136864,1
136889,1
136705,1
136871,1
137194,1
136866,1
137196,1
137205,1
137495,1
137211,1
136147,1
137240,1
137232,1
137231,1
38683,1
137243,1
137244,1
136881,1
137250,1
137261,1
139615,1
136886,1
137269,1
136888,1
137282,1
137288,1
137389,1
137388,1
137437,1
137390,1
137092,1
140169,1
137296,1
137397,1
137291,1
137399,1
137297,1
137294,1
137415,1
137299,1
137300,1
137421,1
137898,1
137302,1
137158,1
137429,1
137301,1
137104,1
137242,1
137506,1
137309,1
137304,1
137149,1
132082,1
133132,1
138477,1
137308,1
137312,1
37988,1
136855,1
137456,1
135936,1
138979,1
137458,1
133261,1
138769,1
137461,1
137108,1
45491,1
7088,1
137111,1
137463,1
137314,1
137315,1
137112,1
137465,1
137335,1
137477,1
137133,1
137318,1
137481,1
137488,1
59003,1
134605,1
137178,1
137374,1
139842,1
137881,1
137501,1
